,0,1,2,3,4,5
0,54.23025757834971,42.05311071053643,27.469832950643738,16.401682005274655,9.859463882560085,7.761895897726831
1,46.63534264498047,39.03754866645407,28.97168824231163,19.706557313778834,13.05888225825719,10.66109789986575
2,39.92081116961386,35.15882416563599,28.396981108050202,21.32272368445606,15.424467455790028,13.059445559697785
3,35.441443887787656,32.08665837116365,27.126690831470395,21.562464052645087,16.49913335339936,14.327472212008692
4,54.91227848828528,51.42831355698812,45.69691366510534,38.32075524387139,30.642249529949428,27.058626768418467
5,64.88255041447388,61.97825543580299,56.923528892082054,49.82296371667667,41.594994300005816,37.431940338380635
6,70.64638740456371,68.26083402631015,63.988450220265925,57.6809791093721,49.83453882172384,45.61300058301509
