  344.89, 1286.51
  345.10, 1286.51
  345.32, 1286.51
  345.53, 1284.90
  345.75, 1279.63
  345.97, 1382.99
  346.18, 1379.53
  346.40, 1375.03
  346.62, 1370.36
  346.83, 1354.90
  347.05, 1366.32
  347.26, 1376.69
  347.48, 1371.98
  347.70, 1391.98
  347.91, 1376.93
  348.13, 1373.02
  348.34, 1379.43
  348.56, 1394.73
  348.78, 1398.33
  348.99, 1396.78
  349.21, 1435.07
  349.42, 1385.74
  349.64, 1416.64
  349.86, 1403.55
  350.07, 1410.46
  350.29, 1410.66
  350.50, 1418.55
  350.72, 1396.55
  350.94, 1413.12
  351.15, 1384.94
  351.37, 1425.57
  351.58, 1410.68
  351.80, 1413.94
  352.02, 1390.84
  352.23, 1407.81
  352.45, 1431.90
  352.66, 1392.31
  352.88, 1398.80
  353.09, 1408.43
  353.31, 1417.56
  353.53, 1405.25
  353.74, 1405.38
  353.96, 1410.78
  354.17, 1419.22
  354.39, 1409.06
  354.60, 1431.86
  354.82, 1398.84
  355.04, 1399.81
  355.25, 1438.37
  355.47, 1406.77
  355.68, 1429.46
  355.90, 1411.75
  356.11, 1418.14
  356.33, 1391.06
  356.54, 1423.28
  356.76, 1405.25
  356.98, 1437.55
  357.19, 1396.59
  357.41, 1423.17
  357.62, 1411.32
  357.84, 1426.62
  358.05, 1418.71
  358.27, 1426.76
  358.48, 1406.26
  358.70, 1413.55
  358.92, 1431.61
  359.13, 1432.21
  359.35, 1398.82
  359.56, 1417.24
  359.78, 1404.48
  359.99, 1434.17
  360.21, 1409.56
  360.42, 1426.62
  360.64, 1424.92
  360.85, 1420.04
  361.07, 1424.01
  361.28, 1411.87
  361.50, 1439.72
  361.71, 1420.04
  361.93, 1396.57
  362.14, 1411.26
  362.36, 1423.22
  362.58, 1420.20
  362.79, 1420.04
  363.01, 1400.03
  363.22, 1409.31
  363.44, 1421.82
  363.65, 1413.63
  363.87, 1400.56
  364.08, 1413.98
  364.30, 1420.27
  364.51, 1410.37
  364.73, 1456.27
  364.94, 1418.46
  365.16, 1412.42
  365.37, 1435.11
  365.59, 1422.33
  365.80, 1414.31
  366.02, 1429.44
  366.23, 1394.18
  366.45, 1427.58
  366.66, 1420.47
  366.88, 1412.53
  367.09, 1403.72
  367.31, 1443.57
  367.52, 1410.89
  367.74, 1408.33
  367.95, 1424.89
  368.17, 1413.14
  368.38, 1430.47
  368.60, 1446.30
  368.81, 1417.32
  369.03, 1433.43
  369.24, 1414.53
  369.46, 1427.13
  369.67, 1429.63
  369.88, 1455.00
  370.10, 1423.09
  370.31, 1431.39
  370.53, 1443.80
  370.74, 1434.36
  370.96, 1416.56
  371.17, 1417.15
  371.39, 1418.38
  371.60, 1431.76
  371.82, 1420.08
  372.03, 1423.54
  372.25, 1418.91
  372.46, 1413.55
  372.68, 1403.31
  372.89, 1431.55
  373.10, 1414.18
  373.32, 1426.49
  373.53, 1431.41
  373.75, 1422.62
  373.96, 1422.99
  374.18, 1453.69
  374.39, 1451.42
  374.61, 1429.85
  374.82, 1440.89
  375.04, 1408.12
  375.25, 1417.67
  375.46, 1431.96
  375.68, 1394.85
  375.89, 1451.85
  376.11, 1433.25
  376.32, 1437.59
  376.54, 1435.95
  376.75, 1417.81
  376.96, 1422.01
  377.18, 1444.94
  377.39, 1453.93
  377.61, 1432.37
  377.82, 1416.64
  378.04, 1441.18
  378.25, 1459.73
  378.46, 1447.40
  378.68, 1441.09
  378.89, 1423.34
  379.11, 1437.94
  379.32, 1468.19
  379.54, 1420.43
  379.75, 1450.54
  379.96, 1426.06
  380.18, 1447.34
  380.39, 1450.29
  380.61, 1426.49
  380.82, 1426.53
  381.03, 1432.84
  381.25, 1429.81
  381.46, 1430.81
  381.68, 1439.78
  381.89, 1414.63
  382.11, 1437.80
  382.32, 1441.50
  382.53, 1421.78
  382.75, 1453.44
  382.96, 1419.82
  383.18, 1448.22
  383.39, 1428.19
  383.60, 1430.85
  383.82, 1454.32
  384.03, 1419.12
  384.24, 1441.54
  384.46, 1450.92
  384.67, 1434.46
  384.89, 1444.02
  385.10, 1426.14
  385.31, 1445.35
  385.53, 1424.20
  385.74, 1457.79
  385.96, 1411.05
  386.17, 1449.84
  386.38, 1448.20
  386.60, 1450.04
  386.81, 1422.33
  387.02, 1455.57
  387.24, 1444.96
  387.45, 1442.63
  387.67, 1456.27
  387.88, 1461.74
  388.09, 1418.22
  388.31, 1422.89
  388.52, 1477.38
  388.73, 1443.53
  388.95, 1454.71
  389.16, 1452.93
  389.37, 1441.89
  389.59, 1449.08
  389.80, 1425.16
  390.02, 1439.17
  390.23, 1445.64
  390.44, 1442.71
  390.66, 1450.21
  390.87, 1436.18
  391.08, 1447.46
  391.30, 1455.41
  391.51, 1451.35
  391.72, 1459.10
  391.94, 1434.64
  392.15, 1450.56
  392.36, 1441.14
  392.58, 1459.16
  392.79, 1443.12
  393.00, 1444.58
  393.22, 1448.34
  393.43, 1448.96
  393.64, 1445.27
  393.86, 1439.41
  394.07, 1440.54
  394.28, 1467.31
  394.50, 1430.01
  394.71, 1460.65
  394.92, 1443.04
  395.14, 1465.30
  395.35, 1446.87
  395.56, 1456.00
  395.78, 1453.81
  395.99, 1455.68
