  344.89, 1282.17
  345.10, 1282.17
  345.32, 1282.17
  345.53, 1278.20
  345.75, 1293.87
  345.97, 1385.06
  346.18, 1386.11
  346.40, 1386.64
  346.62, 1376.93
  346.83, 1357.41
  347.05, 1370.60
  347.26, 1377.81
  347.48, 1380.47
  347.70, 1403.58
  347.91, 1381.60
  348.13, 1378.61
  348.34, 1380.27
  348.56, 1402.08
  348.78, 1385.41
  348.99, 1385.66
  349.21, 1425.57
  349.42, 1380.19
  349.64, 1409.43
  349.86, 1398.60
  350.07, 1396.82
  350.29, 1409.47
  350.50, 1411.48
  350.72, 1393.07
  350.94, 1403.19
  351.15, 1382.38
  351.37, 1423.26
  351.58, 1402.88
  351.80, 1402.43
  352.02, 1378.69
  352.23, 1395.61
  352.45, 1428.79
  352.66, 1387.79
  352.88, 1385.70
  353.09, 1405.40
  353.31, 1407.59
  353.53, 1394.03
  353.74, 1398.89
  353.96, 1393.95
  354.17, 1414.49
  354.39, 1391.35
  354.60, 1422.60
  354.82, 1394.71
  355.04, 1388.87
  355.25, 1425.37
  355.47, 1388.36
  355.68, 1423.58
  355.90, 1409.25
  356.11, 1396.53
  356.33, 1376.07
  356.54, 1414.18
  356.76, 1389.83
  356.98, 1431.76
  357.19, 1385.88
  357.41, 1410.27
  357.62, 1396.78
  357.84, 1408.31
  358.05, 1405.62
  358.27, 1416.97
  358.48, 1395.38
  358.70, 1400.67
  358.92, 1422.46
  359.13, 1416.09
  359.35, 1391.72
  359.56, 1398.91
  359.78, 1390.67
  359.99, 1428.66
  360.21, 1401.40
  360.42, 1418.18
  360.64, 1407.98
  360.85, 1401.51
  361.07, 1411.01
  361.28, 1403.84
  361.50, 1431.24
  361.71, 1408.65
  361.93, 1381.07
  362.14, 1404.44
  362.36, 1407.06
  362.58, 1400.67
  362.79, 1404.68
  363.01, 1390.45
  363.22, 1396.57
  363.44, 1403.68
  363.65, 1396.74
  363.87, 1393.01
  364.08, 1399.11
  364.30, 1394.93
  364.51, 1389.65
  364.73, 1440.56
  364.94, 1399.52
  365.16, 1402.06
  365.37, 1410.89
  365.59, 1410.05
  365.80, 1395.90
  366.02, 1409.21
  366.23, 1388.71
  366.45, 1408.67
  366.66, 1404.95
  366.88, 1395.59
  367.09, 1390.98
  367.31, 1418.05
  367.52, 1387.40
  367.74, 1393.70
  367.95, 1403.82
  368.17, 1394.67
  368.38, 1421.50
  368.60, 1426.49
  368.81, 1400.28
  369.03, 1416.11
  369.24, 1383.10
  369.46, 1400.24
  369.67, 1412.71
  369.88, 1429.93
  370.10, 1401.08
  370.31, 1416.76
  370.53, 1427.02
  370.74, 1417.79
  370.96, 1395.22
  371.17, 1388.38
  371.39, 1398.91
  371.60, 1417.58
  371.82, 1402.26
  372.03, 1398.03
  372.25, 1393.93
  372.46, 1396.37
  372.68, 1384.16
  372.89, 1413.14
  373.10, 1391.02
  373.32, 1406.87
  373.53, 1403.31
  373.75, 1408.63
  373.96, 1403.04
  374.18, 1428.09
  374.39, 1434.05
  374.61, 1405.56
  374.82, 1417.01
  375.04, 1382.52
  375.25, 1396.74
