  344.89, 1291.18
  345.10, 1291.18
  345.32, 1291.18
  345.53, 1281.84
  345.75, 1292.08
  345.97, 1397.00
  346.18, 1385.37
  346.40, 1394.73
  346.62, 1381.72
  346.83, 1369.44
  347.05, 1373.04
  347.26, 1387.29
  347.48, 1378.20
  347.70, 1405.95
  347.91, 1387.95
  348.13, 1384.92
  348.34, 1383.79
  348.56, 1410.78
  348.78, 1392.07
  348.99, 1377.24
  349.21, 1418.75
  349.42, 1378.24
  349.64, 1411.28
  349.86, 1394.50
  350.07, 1394.18
  350.29, 1400.26
  350.50, 1410.54
  350.72, 1377.36
  350.94, 1398.46
  351.15, 1369.09
  351.37, 1415.15
  351.58, 1402.51
  351.80, 1396.02
  352.02, 1377.87
  352.23, 1392.48
  352.45, 1418.89
  352.66, 1378.20
  352.88, 1375.37
  353.09, 1395.73
  353.31, 1401.96
  353.53, 1386.09
  353.74, 1395.59
  353.96, 1379.33
  354.17, 1403.06
  354.39, 1389.59
  354.60, 1406.16
  354.82, 1390.43
  355.04, 1385.47
  355.25, 1414.80
  355.47, 1382.03
  355.68, 1414.25
  355.90, 1396.82
  356.11, 1393.48
  356.33, 1364.97
  356.54, 1410.05
  356.76, 1382.36
  356.98, 1427.88
  357.19, 1373.12
  357.41, 1409.45
  357.62, 1396.08
  357.84, 1411.03
  358.05, 1396.96
  358.27, 1415.99
  358.48, 1390.00
  358.70, 1398.72
  358.92, 1406.63
  359.13, 1415.95
  359.35, 1378.26
  359.56, 1399.79
  359.78, 1385.16
  359.99, 1429.69
  360.21, 1393.19
  360.42, 1403.92
  360.64, 1398.37
  360.85, 1398.84
  361.07, 1404.29
  361.28, 1394.42
  361.50, 1418.18
  361.71, 1399.97
  361.93, 1376.19
  362.14, 1396.26
  362.36, 1403.66
  362.58, 1393.70
  362.79, 1394.50
  363.01, 1385.82
  363.22, 1391.41
  363.44, 1395.08
  363.65, 1385.55
  363.87, 1381.91
  364.08, 1392.43
  364.30, 1393.83
  364.51, 1378.90
  364.73, 1429.20
  364.94, 1399.11
  365.16, 1393.87
  365.37, 1405.19
  365.59, 1404.21
  365.80, 1398.78
  366.02, 1409.35
  366.23, 1381.13
  366.45, 1394.03
  366.66, 1399.27
  366.88, 1399.50
  367.09, 1379.80
  367.31, 1418.71
  367.52, 1390.84
  367.74, 1389.16
  367.95, 1400.63
  368.17, 1385.68
  368.38, 1419.37
  368.60, 1418.46
  368.81, 1391.08
  369.03, 1418.18
  369.24, 1382.32
  369.46, 1401.22
  369.67, 1406.11
  369.88, 1424.49
  370.10, 1398.31
  370.31, 1406.93
  370.53, 1416.74
  370.74, 1403.25
  370.96, 1381.01
  371.17, 1387.77
  371.39, 1387.33
  371.60, 1412.44
  371.82, 1390.55
  372.03, 1399.01
  372.25, 1384.18
  372.46, 1387.74
  372.68, 1382.19
  372.89, 1404.11
  373.10, 1379.57
  373.32, 1398.23
  373.53, 1392.29
  373.75, 1393.03
  373.96, 1398.05
  374.18, 1425.53
  374.39, 1425.84
  374.61, 1402.10
  374.82, 1414.98
  375.04, 1377.96
  375.25, 1391.74
  375.46, 1407.63
  375.68, 1369.56
  375.89, 1423.42
  376.11, 1402.63
  376.32, 1406.46
  376.54, 1408.43
  376.75, 1394.99
  376.96, 1390.43
  377.18, 1405.36
  377.39, 1417.62
  377.61, 1400.44
  377.82, 1381.27
  378.04, 1423.85
  378.25, 1421.17
  378.46, 1415.43
  378.68, 1410.64
  378.89, 1389.12
  379.11, 1399.73
  379.32, 1436.85
  379.54, 1387.19
  379.75, 1416.13
  379.96, 1389.46
  380.18, 1406.63
  380.39, 1412.79
  380.61, 1389.55
  380.82, 1392.25
  381.03, 1397.04
  381.25, 1395.24
  381.46, 1394.44
  381.68, 1410.83
  381.89, 1380.97
  382.11, 1404.09
  382.32, 1407.88
  382.53, 1386.45
  382.75, 1410.48
  382.96, 1384.92
  383.18, 1406.87
  383.39, 1388.09
  383.60, 1393.99
  383.82, 1407.67
  384.03, 1374.47
  384.24, 1407.24
  384.46, 1401.49
  384.67, 1389.85
  384.89, 1409.45
  385.10, 1390.55
  385.31, 1410.93
  385.53, 1383.53
  385.74, 1411.07
  385.96, 1372.57
  386.17, 1415.43
  386.38, 1408.33
  386.60, 1411.44
  386.81, 1387.25
  387.02, 1413.86
  387.24, 1396.35
  387.45, 1404.99
  387.67, 1418.57
  387.88, 1418.77
  388.09, 1369.39
  388.31, 1388.11
  388.52, 1440.03
  388.73, 1390.22
  388.95, 1410.83
  389.16, 1400.67
  389.37, 1390.55
  389.59, 1404.33
  389.80, 1384.84
  390.02, 1395.16
  390.23, 1399.81
  390.44, 1401.57
  390.66, 1396.71
  390.87, 1386.09
  391.08, 1399.42
  391.30, 1412.65
  391.51, 1397.78
  391.72, 1403.27
  391.94, 1387.95
  392.15, 1402.94
  392.36, 1391.96
  392.58, 1399.42
  392.79, 1401.02
  393.00, 1396.61
  393.22, 1386.93
  393.43, 1394.87
  393.64, 1390.43
  393.86, 1387.60
  394.07, 1386.74
  394.28, 1411.48
  394.50, 1377.77
  394.71, 1401.02
  394.92, 1383.59
  395.14, 1406.95
  395.35, 1391.08
  395.56, 1400.59
  395.78, 1397.31
  395.99, 1391.16
  396.20, 1382.36
  396.42, 1391.37
  396.63, 1404.66
  396.84, 1386.17
  397.06, 1393.50
  397.27, 1397.74
  397.48, 1392.21
  397.69, 1390.16
  397.91, 1388.69
  398.12, 1402.82
  398.33, 1443.92
  398.55, 1387.17
  398.76, 1393.93
  398.97, 1433.91
  399.19, 1412.46
  399.40, 1392.45
  399.61, 1400.65
  399.82, 1405.58
  400.04, 1407.88
  400.25, 1387.15
  400.46, 1382.85
  400.68, 1400.20
  400.89, 1373.80
  401.10, 1390.76
  401.31, 1419.53
  401.53, 1396.84
  401.74, 1386.99
